2.483;-992.428;-23.443;31.257
2.492;-992.428;-15.628;39.072
2.502;-1.000.243;-15.628;39.072
2.511;-992.428;-15.628;31.257
2.52;-984.614;-7.814;31.257
2.53;-1.015.872;-23.443;23.443
2.539;-992.428;-7.814;23.443
2.548;-976.800;-7.814;23.443
2.557;-992.428;0.000;31.257
2.567;-1.008.057;-7.814;31.257
2.576;-1.008.057;-7.814;31.257
2.585;-1.008.057;0.000;31.257
2.594;-992.428;-7.814;39.072
2.603;-992.428;-7.814;39.072
2.613;-1.000.243;-23.443;39.072
2.622;-992.428;-15.628;39.072
2.632;-992.428;-23.443;31.257
2.641;-1.000.243;-31.257;31.257
2.651;-992.428;-23.443;39.072
2.66;-1.000.243;-15.628;39.072
2.67;-1.008.057;-31.257;39.072
2.68;-1.000.243;-15.628;39.072
2.689;-1.000.243;-7.814;39.072
2.699;-1.000.243;-23.443;39.072
2.709;-1.000.243;-15.628;39.072
2.718;-992.428;-15.628;46.886
2.728;-992.428;-23.443;31.257
2.737;-1.000.243;-15.628;39.072
2.746;-992.428;-7.814;39.072
2.756;-1.000.243;-15.628;46.886
2.766;-1.000.243;-15.628;39.072
2.775;-992.428;0.000;39.072
2.784;-1.000.243;0.000;39.072
2.793;-1.000.243;0.000;39.072
2.802;-1.000.243;-7.814;31.257
2.811;-992.428;-7.814;39.072
2.82;-992.428;-7.814;39.072
2.83;-1.000.243;-7.814;39.072
2.839;-1.000.243;-15.628;54.700
2.849;-1.000.243;-7.814;39.072
2.858;-992.428;-23.443;39.072
2.868;-1.000.243;-23.443;31.257
2.878;-1.008.057;-15.628;23.443
2.887;-992.428;-23.443;39.072
2.896;-992.428;-15.628;31.257
2.906;-1.000.243;-7.814;31.257
2.915;-992.428;-15.628;31.257
2.925;-1.000.243;-23.443;39.072
2.934;-992.428;0.000;39.072
2.943;-992.428;-7.814;39.072
2.952;-992.428;-7.814;39.072
2.961;-992.428;0.000;23.443
2.97;-992.428;-15.628;31.257
2.98;-992.428;-7.814;46.886
2.988;-992.428;7.814;39.072
2.998;-992.428;-15.628;31.257
3.007;-992.428;-7.814;31.257
3.017;-1.000.243;-15.628;31.257
3.026;-992.428;-15.628;31.257
3.035;-992.428;-23.443;31.257
3.045;-1.000.243;-15.628;31.257
3.054;-992.428;-15.628;46.886
3.064;-992.428;-31.257;39.072
3.073;-992.428;-23.443;46.886
3.083;-992.428;-23.443;39.072
3.092;-992.428;-23.443;39.072
3.101;-992.428;-15.628;46.886
3.111;-1.000.243;-31.257;46.886
3.121;-1.000.243;-15.628;31.257
3.13;-992.428;-23.443;31.257
3.14;-992.428;-23.443;39.072
3.149;-992.428;-7.814;39.072
3.158;-992.428;-7.814;31.257
3.167;-1.000.243;0.000;31.257
3.177;-1.000.243;-15.628;39.072
3.186;-1.000.243;-23.443;39.072
3.196;-992.428;-7.814;23.443
3.205;-992.428;-7.814;23.443
3.214;-1.000.243;0.000;39.072
3.223;-1.000.243;-7.814;31.257
3.232;-1.000.243;0.000;39.072
3.241;-992.428;0.000;39.072
3.25;-1.000.243;0.000;39.072
3.259;-992.428;7.814;54.700
3.268;-1.000.243;0.000;31.257
3.277;-992.428;0.000;39.072
3.286;-1.000.243;0.000;46.886
3.295;-992.428;-7.814;46.886
3.304;-1.000.243;0.000;46.886
3.313;-1.000.243;7.814;46.886
3.323;-992.428;-7.814;31.257
3.332;-992.428;-7.814;31.257
3.341;-1.008.057;-7.814;46.886
3.351;-1.000.243;-15.628;39.072
3.36;-1.000.243;0.000;62.515
3.369;-992.428;-15.628;54.700
3.379;-992.428;-15.628;46.886
3.388;-984.614;-23.443;46.886
3.397;-984.614;-15.628;54.700
3.407;-992.428;-7.814;54.700
3.416;-1.000.243;-15.628;46.886
3.426;-984.614;-23.443;39.072
3.435;-1.000.243;-15.628;39.072
3.444;-1.000.243;0.000;46.886
3.454;-1.000.243;0.000;39.072
3.463;-1.000.243;0.000;54.700
3.472;-1.000.243;0.000;54.700
3.481;-1.000.243;0.000;54.700
3.49;-992.428;0.000;62.515
3.499;-992.428;0.000;46.886
3.508;-992.428;0.000;39.072
3.516;-992.428;0.000;46.886
3.526;-1.008.057;0.000;31.257
3.535;-1.000.243;0.000;39.072
3.544;-984.614;0.000;54.700
3.552;-992.428;0.000;39.072
3.562;-992.428;-7.814;46.886
3.571;-992.428;-7.814;46.886
3.58;-992.428;-7.814;54.700
3.589;-992.428;0.000;54.700
3.598;-1.008.057;0.000;46.886
3.607;-1.008.057;-7.814;39.072
3.617;-1.000.243;-7.814;31.257
3.625;-992.428;0.000;23.443
3.635;-992.428;-15.628;46.886
3.644;-1.000.243;-23.443;46.886
3.654;-992.428;-7.814;31.257
3.663;-992.428;-15.628;54.700
3.673;-1.000.243;-23.443;54.700
3.682;-1.000.243;-23.443;39.072
3.692;-984.614;-31.257;46.886
3.701;-984.614;-23.443;39.072
3.711;-1.000.243;-23.443;39.072
3.721;-1.000.243;-23.443;31.257
3.73;-992.428;-23.443;23.443
3.739;-992.428;-7.814;23.443
3.748;-1.008.057;7.814;23.443
3.757;-1.000.243;0.000;39.072
3.766;-1.000.243;0.000;46.886
3.775;-992.428;0.000;39.072
3.784;-992.428;0.000;46.886
3.794;-992.428;-15.628;39.072
3.803;-1.000.243;-15.628;39.072
3.812;-984.614;-7.814;39.072
3.822;-1.000.243;-7.814;54.700
3.831;-1.000.243;-15.628;31.257
3.841;-992.428;-7.814;39.072
3.85;-992.428;-7.814;39.072
3.859;-1.000.243;-7.814;31.257
3.868;-1.000.243;0.000;46.886
3.877;-1.000.243;0.000;39.072
3.886;-1.008.057;0.000;31.257
3.896;-992.428;-7.814;31.257
3.904;-984.614;0.000;31.257
3.914;-992.428;-7.814;31.257
3.923;-1.000.243;-7.814;39.072
3.933;-1.000.243;-15.628;46.886
3.942;-992.428;-7.814;39.072
3.951;-1.000.243;-15.628;46.886
3.961;-992.428;-23.443;39.072
3.97;-992.428;-23.443;39.072
3.98;-992.428;-23.443;39.072
3.989;-992.428;-15.628;46.886
3.998;-992.428;-7.814;39.072
4.007;-992.428;-7.814;31.257
4.016;-992.428;-7.814;39.072
4.025;-992.428;-7.814;31.257
4.035;-1.000.243;0.000;31.257
4.043;-992.428;0.000;46.886
4.053;-992.428;-7.814;31.257
4.062;-1.000.243;-7.814;46.886
4.071;-992.428;0.000;39.072
4.08;-992.428;-15.628;46.886
4.09;-992.428;-15.628;46.886
4.098;-984.614;0.000;39.072
4.108;-992.428;-7.814;46.886
4.117;-1.000.243;0.000;39.072
4.126;-992.428;-7.814;31.257
4.135;-1.000.243;-7.814;31.257
4.144;-992.428;-7.814;39.072
4.154;-1.000.243;-7.814;31.257
4.163;-1.000.243;0.000;46.886
4.172;-1.000.243;-7.814;31.257
4.182;-1.000.243;-7.814;31.257
4.191;-1.000.243;-15.628;39.072
4.201;-1.000.243;-54.700;39.072
4.21;-984.614;-15.628;46.886
4.22;-984.614;-15.628;39.072
4.229;-992.428;-15.628;39.072
4.238;-1.000.243;0.000;46.886
4.248;-1.008.057;-7.814;31.257
4.257;-1.000.243;0.000;39.072
4.266;-992.428;0.000;39.072
4.275;-992.428;-7.814;39.072
4.284;-1.008.057;-15.628;39.072
4.293;-992.428;0.000;46.886
4.303;-992.428;-15.628;39.072
4.312;-992.428;-7.814;54.700
4.321;-1.000.243;-7.814;54.700
4.331;-1.000.243;-7.814;39.072
4.34;-1.000.243;-7.814;39.072
4.349;-1.000.243;-7.814;46.886
4.359;-992.428;-7.814;46.886
4.368;-984.614;-15.628;39.072
4.377;-992.428;-7.814;39.072
4.386;-1.000.243;0.000;39.072
4.395;-1.008.057;0.000;23.443
4.404;-992.428;-7.814;7.814
4.414;-1.015.872;-7.814;31.257
4.423;-1.008.057;0.000;46.886
4.432;-992.428;-7.814;54.700
4.441;-984.614;-7.814;46.886
4.45;-976.800;-15.628;39.072
4.46;-1.008.057;-23.443;46.886
4.47;-1.008.057;-15.628;31.257
4.479;-1.008.057;-7.814;39.072
4.488;-1.000.243;-7.814;39.072
4.498;-992.428;-7.814;46.886
4.507;-1.000.243;0.000;31.257
4.516;-984.614;-7.814;39.072
4.525;-1.008.057;0.000;31.257
4.534;-1.015.872;-7.814;46.886
4.543;-1.000.243;0.000;39.072
4.553;-992.428;-15.628;46.886
4.562;-1.000.243;-7.814;39.072
4.572;-992.428;-23.443;46.886
4.581;-1.000.243;-15.628;46.886
4.591;-1.008.057;-7.814;23.443
4.6;-992.428;-7.814;23.443
4.609;-1.008.057;-7.814;39.072
4.619;-1.008.057;-7.814;39.072
4.628;-1.008.057;0.000;39.072
4.637;-1.000.243;-7.814;23.443
4.646;-992.428;-7.814;39.072
4.655;-984.614;-7.814;31.257
4.665;-1.000.243;-15.628;54.700
4.675;-1.000.243;-23.443;46.886
4.684;-992.428;-23.443;46.886
4.693;-992.428;-31.257;39.072
4.703;-1.000.243;-31.257;31.257
4.713;-1.000.243;-23.443;23.443
4.722;-1.008.057;-7.814;23.443
4.731;-1.023.686;0.000;23.443
4.74;-1.008.057;0.000;15.628
4.75;-984.614;-7.814;23.443
4.759;-1.008.057;0.000;15.628
4.768;-1.008.057;0.000;15.628
4.777;-992.428;-7.814;7.814
4.786;-984.614;-7.814;23.443
4.795;-992.428;-7.814;31.257
4.804;-992.428;-7.814;15.628
4.813;-976.800;-23.443;15.628
4.823;-1.008.057;-15.628;39.072
4.832;-1.015.872;-7.814;23.443
4.842;-1.015.872;-15.628;31.257
4.852;-1.023.686;-23.443;31.257
4.862;-1.023.686;-39.072;46.886
4.871;-1.008.057;-46.886;31.257
4.881;-992.428;-54.700;39.072
4.89;-992.428;-54.700;23.443
4.899;-992.428;-39.072;39.072
4.909;-1.000.243;-31.257;31.257
4.919;-1.015.872;-15.628;39.072
4.928;-1.039.315;-15.628;15.628
4.938;-1.039.315;-15.628;31.257
4.948;-1.039.315;-15.628;31.257
4.957;-1.031.500;-7.814;54.700
4.967;-1.031.500;-31.257;46.886
4.977;-1.031.500;-39.072;46.886
4.986;-1.039.315;-31.257;54.700
4.996;-1.023.686;-31.257;54.700
5.006;-1.015.872;-23.443;39.072
5.015;-1.008.057;-31.257;23.443
5.025;-992.428;-23.443;31.257
5.034;-992.428;-7.814;31.257
5.043;-1.000.243;-7.814;39.072
5.052;-992.428;0.000;46.886
5.061;-976.800;7.814;54.700
5.07;-976.800;15.628;54.700
5.079;-984.614;15.628;93.772
5.088;-984.614;0.000;78.144
5.097;-1.015.872;7.814;70.329
5.107;-1.015.872;7.814;70.329
5.116;-1.008.057;-15.628;54.700
5.126;-992.428;-31.257;85.958
5.135;-968.985;-62.515;46.886
5.144;-945.542;-93.772;54.700
5.154;-968.985;-125.030;54.700
5.164;-961.171;-164.102;62.515
5.173;-976.800;-171.916;70.329
5.183;-992.428;-148.473;70.329
5.193;-992.428;-85.958;70.329
5.202;-968.985;-46.886;46.886
5.211;-968.985;-7.814;23.443
5.22;-976.800;15.628;15.628
5.229;-984.614;54.700;7.814
5.239;-976.800;101.587;15.628
5.248;-992.428;148.473;23.443
5.257;-984.614;156.288;23.443
5.267;-984.614;156.288;23.443
5.276;-968.985;156.288;31.257
5.286;-945.542;140.659;23.443
5.295;-929.913;78.144;15.628
5.304;-906.470;62.515;23.443
5.313;-898.656;23.443;0.000
5.322;-937.728;23.443;15.628
5.331;-945.542;15.628;31.257
5.34;-929.913;15.628;23.443
5.349;-898.656;-7.814;15.628
5.358;-875.212;-39.072;23.443
5.368;-890.841;-39.072;39.072
5.377;-914.284;-31.257;39.072
5.387;-914.284;-93.772;54.700
5.396;-961.171;-78.144;54.700
5.405;-945.542;-93.772;93.772
5.416;-968.985;-109.401;78.144
5.425;-961.171;-93.772;62.515
5.434;-1.000.243;-70.329;70.329
5.444;-1.023.686;-117.216;85.958
5.454;-1.023.686;-156.288;101.587
5.464;-1.054.943;-78.144;101.587
5.473;-1.062.758;7.814;78.144
5.483;-1.054.943;31.257;23.443
5.492;-1.015.872;31.257;-7.814
5.501;-1.000.243;7.814;-15.628
5.511;-1.023.686;0.000;-23.443
5.52;-1.039.315;0.000;-7.814
5.53;-1.070.572;-39.072;-15.628
5.54;-1.031.500;-39.072;-31.257
5.549;-992.428;-46.886;-15.628
5.559;-984.614;-70.329;-7.814
5.568;-992.428;-85.958;15.628
5.578;-1.015.872;-101.587;-7.814
5.588;-1.023.686;-93.772;7.814
5.598;-1.023.686;-62.515;-15.628
5.607;-1.031.500;-54.700;-7.814
5.617;-1.023.686;-39.072;-31.257
5.627;-1.008.057;-31.257;-15.628
5.637;-1.000.243;-31.257;-15.628
5.647;-1.008.057;-39.072;-39.072
5.657;-1.023.686;-39.072;-39.072
5.667;-1.023.686;-62.515;-46.886
5.677;-1.023.686;-62.515;-46.886
5.686;-1.023.686;-93.772;-46.886
5.696;-992.428;-70.329;-31.257
5.706;-976.800;-62.515;-31.257
5.715;-992.428;-78.144;-39.072
5.725;-992.428;-85.958;-31.257
5.735;-1.008.057;-78.144;-31.257
5.745;-1.031.500;-70.329;-39.072
5.755;-1.031.500;-46.886;-39.072
5.765;-1.000.243;-23.443;-78.144
5.774;-1.008.057;-7.814;-54.700
5.784;-1.000.243;-39.072;-46.886
5.794;-976.800;-70.329;-54.700
5.804;-1.000.243;-93.772;-31.257
5.814;-992.428;-93.772;-31.257
5.824;-1.008.057;-93.772;-39.072
5.833;-1.015.872;-54.700;-31.257
5.843;-1.015.872;-15.628;-54.700
5.853;-1.023.686;0.000;-62.515
5.862;-1.015.872;7.814;-78.144
5.872;-1.000.243;23.443;-85.958
5.881;-1.008.057;0.000;-93.772
5.891;-992.428;-7.814;-109.401
5.901;-968.985;-39.072;-101.587
5.911;-984.614;-62.515;-85.958
5.92;-961.171;-93.772;-85.958
5.93;-976.800;-125.030;-85.958
5.94;-992.428;-109.401;-85.958
5.95;-1.000.243;-125.030;-62.515
5.96;-1.000.243;-117.216;-54.700
5.97;-992.428;-93.772;-78.144
5.98;-992.428;-109.401;-54.700
5.99;-992.428;-70.329;-78.144
5.999;-992.428;-70.329;-70.329
6.009;-992.428;-70.329;-70.329
6.019;-992.428;-70.329;-93.772
6.029;-984.614;-85.958;-93.772
6.038;-984.614;-85.958;-85.958
6.048;-984.614;-85.958;-78.144
6.058;-992.428;-85.958;-78.144
6.068;-992.428;-101.587;-62.515
6.077;-1.015.872;-85.958;-7.814
6.087;-1.000.243;-101.587;-54.700
6.097;-992.428;-78.144;-54.700
6.107;-1.000.243;-54.700;-46.886
6.117;-992.428;-62.515;-54.700
6.127;-1.008.057;-46.886;-54.700
6.136;-984.614;-54.700;-62.515
6.146;-992.428;-46.886;-54.700
6.156;-1.000.243;-54.700;-46.886
6.166;-984.614;-54.700;-46.886
6.175;-984.614;-54.700;-54.700
6.185;-984.614;-54.700;-31.257
6.195;-984.614;-54.700;-62.515
6.204;-984.614;-62.515;-62.515
6.214;-984.614;-70.329;-62.515
6.224;-992.428;-70.329;-46.886
6.234;-984.614;-62.515;-54.700
6.243;-1.000.243;-85.958;-46.886
6.253;-992.428;-85.958;-31.257
6.263;-1.008.057;-109.401;-54.700
6.274;-1.000.243;-101.587;-39.072
6.283;-992.428;-101.587;-31.257
6.293;-992.428;-93.772;-46.886
6.303;-992.428;-85.958;-46.886
6.313;-1.000.243;-78.144;-23.443
6.323;-1.008.057;-70.329;-70.329
6.333;-1.008.057;-70.329;-62.515
6.342;-992.428;-62.515;-70.329
6.352;-1.000.243;-78.144;-62.515
6.362;-992.428;-78.144;-62.515
6.372;-1.000.243;-85.958;-70.329
6.382;-984.614;-101.587;-62.515
6.391;-992.428;-93.772;-62.515
6.401;-992.428;-78.144;-46.886
6.411;-984.614;-109.401;-39.072
6.421;-1.000.243;-93.772;-70.329
6.43;-992.428;-85.958;-78.144
6.44;-992.428;-85.958;-70.329
6.45;-992.428;-78.144;-62.515
6.46;-1.000.243;-78.144;-70.329
6.469;-984.614;-78.144;-62.515
6.479;-992.428;-93.772;-62.515
6.489;-984.614;-85.958;-70.329
6.499;-992.428;-85.958;-70.329
6.508;-984.614;-78.144;-46.886
6.518;-984.614;-78.144;-70.329
6.528;-992.428;-93.772;-62.515
6.537;-984.614;-85.958;-54.700
6.547;-992.428;-85.958;-46.886
6.557;-992.428;-93.772;-54.700
6.566;-992.428;-93.772;-54.700
6.576;-1.000.243;-93.772;-62.515
6.586;-1.000.243;-85.958;-54.700
6.596;-992.428;-93.772;-78.144
6.606;-984.614;-93.772;-62.515
6.615;-992.428;-78.144;-70.329
6.625;-992.428;-85.958;-70.329
6.635;-992.428;-70.329;-62.515
6.645;-1.008.057;-78.144;-54.700
6.654;-992.428;-78.144;-46.886
6.664;-992.428;-85.958;-62.515
6.674;-992.428;-78.144;-46.886
6.683;-992.428;-78.144;-54.700
6.693;-992.428;-85.958;-54.700
6.703;-992.428;-85.958;-62.515
6.713;-992.428;-78.144;-54.700
6.723;-1.000.243;-85.958;-46.886
6.732;-992.428;-78.144;-54.700
6.743;-1.008.057;-85.958;-39.072
6.753;-1.000.243;-78.144;-62.515
6.763;-992.428;-78.144;-46.886
6.772;-992.428;-62.515;-46.886
6.782;-992.428;-78.144;-46.886
6.792;-984.614;-85.958;-54.700
6.801;-984.614;-70.329;-46.886
6.81;-984.614;-78.144;-46.886
6.821;-984.614;-85.958;-62.515
6.831;-976.800;-78.144;-70.329
6.84;-992.428;-93.772;-78.144
6.85;-992.428;-93.772;-62.515
6.859;-984.614;-93.772;-62.515
6.87;-1.000.243;-93.772;-54.700
6.879;-992.428;-93.772;-46.886
6.889;-1.000.243;-93.772;-54.700
6.899;-1.008.057;-93.772;-54.700
6.908;-1.000.243;-101.587;-46.886
6.919;-1.000.243;-101.587;-46.886
6.93;-992.428;-101.587;-46.886
6.939;-992.428;-93.772;-46.886
6.949;-992.428;-93.772;-62.515
