1.849;-1000.243;7.814;46.886;
1.858;-992.428;31.257;46.886;
1.867;-984.614;7.814;46.886;
1.876;-984.614;7.814;62.515;
1.885;-984.614;15.628;46.886;
1.894;-976.800;23.443;46.886;
1.904;-992.428;39.072;46.886;
1.913;-992.428;39.072;46.886;
1.922;-984.614;31.257;39.072;
1.931;-984.614;39.072;62.515;
1.94;-1000.243;46.886;54.700;
1.949;-992.428;54.700;62.515;
1.958;-984.614;46.886;54.700;
1.968;-1000.243;39.072;70.329;
1.977;-992.428;39.072;46.886;
1.986;-1000.243;31.257;70.329;
1.995;-992.428;31.257;70.329;
2.005;-984.614;23.443;62.515;
2.014;-976.800;23.443;54.700;
2.023;-976.800;23.443;54.700;
2.032;-992.428;31.257;54.700;
2.041;-984.614;46.886;70.329;
2.05;-992.428;31.257;78.144;
2.059;-1008.057;39.072;78.144;
2.069;-992.428;31.257;62.515;
2.078;-1000.243;39.072;46.886;
2.087;-1000.243;46.886;23.443;
2.097;-1008.057;23.443;39.072;
2.106;-1023.686;23.443;39.072;
2.116;-1000.243;31.257;46.886;
2.125;-984.614;15.628;46.886;
2.134;-976.800;23.443;39.072;
2.143;-976.800;23.443;46.886;
2.152;-976.800;7.814;46.886;
2.161;-968.985;7.814;46.886;
2.169;-976.800;7.814;46.886;
2.178;-976.800;7.814;23.443;
2.188;-984.614;-7.814;46.886;
2.197;-984.614;31.257;54.700;
2.206;-992.428;31.257;39.072;
2.215;-1015.872;39.072;70.329;
2.224;-1015.872;31.257;62.515;
2.234;-1008.057;46.886;54.700;
2.243;-1008.057;39.072;70.329;
2.253;-1008.057;39.072;70.329;
2.262;-992.428;23.443;62.515;
2.271;-992.428;23.443;78.144;
2.28;-984.614;15.628;62.515;
2.289;-1000.243;15.628;70.329;
2.299;-1008.057;0.000;78.144;
2.308;-1000.243;15.628;85.958;
2.317;-1008.057;7.814;62.515;
2.326;-1000.243;23.443;54.700;
2.336;-984.614;23.443;54.700;
2.345;-992.428;23.443;54.700;
2.354;-992.428;31.257;54.700;
2.363;-992.428;46.886;54.700;
2.372;-992.428;46.886;54.700;
2.381;-992.428;46.886;39.072;
2.39;-992.428;54.700;46.886;
2.399;-992.428;54.700;54.700;
2.408;-992.428;54.700;70.329;
2.417;-984.614;54.700;62.515;
2.427;-984.614;46.886;54.700;
2.436;-984.614;46.886;46.886;
2.445;-984.614;31.257;62.515;
2.454;-984.614;46.886;62.515;
2.463;-992.428;31.257;70.329;
2.472;-992.428;31.257;54.700;
2.481;-992.428;39.072;54.700;
2.49;-992.428;39.072;62.515;
2.5;-1000.243;23.443;54.700;
2.509;-1000.243;31.257;62.515;
2.518;-1000.243;31.257;39.072;
2.528;-992.428;23.443;62.515;
2.537;-1000.243;15.628;70.329;
2.546;-1008.057;23.443;70.329;
2.556;-1008.057;15.628;54.700;
2.565;-992.428;23.443;54.700;
2.574;-1000.243;23.443;54.700;
2.583;-992.428;15.628;70.329;
2.593;-1000.243;23.443;62.515;
2.602;-1000.243;39.072;62.515;
2.611;-1000.243;39.072;62.515;
2.621;-992.428;39.072;54.700;
2.63;-992.428;23.443;46.886;
2.639;-984.614;15.628;62.515;
2.648;-992.428;7.814;15.628;
2.657;-992.428;15.628;54.700;
2.666;-1000.243;23.443;62.515;
2.675;-1008.057;7.814;46.886;
2.684;-1008.057;7.814;54.700;
2.694;-992.428;23.443;62.515;
2.703;-1000.243;7.814;46.886;
2.711;-984.614;0.000;70.329;
2.72;-984.614;0.000;70.329;
2.729;-992.428;7.814;46.886;
2.738;-992.428;23.443;62.515;
2.748;-1015.872;15.628;70.329;
2.757;-1008.057;31.257;54.700;
2.766;-992.428;31.257;54.700;
2.775;-992.428;15.628;54.700;
2.785;-992.428;39.072;54.700;
2.794;-992.428;31.257;62.515;
2.803;-992.428;31.257;78.144;
2.812;-992.428;39.072;70.329;
2.821;-992.428;39.072;70.329;
2.83;-984.614;31.257;70.329;
2.839;-1000.243;7.814;46.886;
2.848;-1000.243;15.628;46.886;
2.857;-992.428;7.814;46.886;
2.866;-992.428;15.628;54.700;
2.876;-1000.243;23.443;70.329;
2.885;-984.614;15.628;70.329;
2.894;-984.614;31.257;70.329;
2.903;-992.428;39.072;78.144;
2.913;-1000.243;23.443;62.515;
2.922;-992.428;23.443;54.700;
2.931;-992.428;23.443;54.700;
2.94;-992.428;23.443;46.886;
2.949;-1000.243;15.628;62.515;
2.959;-1008.057;23.443;70.329;
2.968;-1000.243;23.443;54.700;
2.977;-984.614;31.257;70.329;
2.986;-992.428;15.628;70.329;
2.995;-984.614;23.443;70.329;
3.005;-984.614;31.257;54.700;
3.014;-992.428;31.257;54.700;
3.023;-1000.243;39.072;54.700;
3.032;-992.428;31.257;46.886;
3.041;-1000.243;23.443;62.515;
3.051;-1000.243;23.443;70.329;
3.06;-992.428;39.072;70.329;
3.069;-1008.057;31.257;54.700;
3.078;-992.428;39.072;62.515;
3.088;-984.614;46.886;54.700;
3.097;-992.428;31.257;62.515;
3.106;-984.614;39.072;54.700;
3.115;-992.428;15.628;70.329;
3.124;-992.428;15.628;62.515;
3.133;-984.614;23.443;62.515;
3.142;-1008.057;39.072;54.700;
3.152;-992.428;23.443;62.515;
3.161;-1000.243;31.257;46.886;
3.17;-1000.243;31.257;46.886;
3.179;-984.614;39.072;46.886;
3.189;-1008.057;31.257;54.700;
3.198;-992.428;31.257;54.700;
3.207;-992.428;46.886;46.886;
3.216;-992.428;31.257;54.700;
3.225;-992.428;23.443;62.515;
3.234;-984.614;31.257;62.515;
3.243;-984.614;23.443;70.329;
3.253;-992.428;15.628;78.144;
3.262;-976.800;31.257;78.144;
3.271;-984.614;31.257;70.329;
3.28;-984.614;31.257;70.329;
3.289;-992.428;15.628;78.144;
3.298;-1008.057;7.814;78.144;
3.307;-992.428;31.257;78.144;
3.316;-992.428;39.072;78.144;
3.325;-984.614;39.072;70.329;
3.334;-992.428;39.072;62.515;
3.344;-984.614;46.886;78.144;
3.353;-992.428;54.700;78.144;
3.362;-1000.243;46.886;85.958;
3.371;-992.428;54.700;62.515;
3.38;-976.800;46.886;54.700;
3.389;-976.800;46.886;54.700;
3.398;-992.428;39.072;54.700;
3.408;-984.614;23.443;54.700;
3.417;-1000.243;39.072;78.144;
3.426;-1008.057;31.257;93.772;
3.436;-1000.243;46.886;78.144;
3.445;-1000.243;46.886;85.958;
3.454;-984.614;31.257;78.144;
3.463;-984.614;31.257;70.329;
3.472;-976.800;23.443;78.144;
3.482;-984.614;39.072;70.329;
3.491;-984.614;39.072;62.515;
3.5;-984.614;54.700;78.144;
3.509;-976.800;54.700;78.144;
3.518;-992.428;54.700;62.515;
3.527;-1000.243;70.329;62.515;
3.536;-976.800;62.515;54.700;
3.546;-1000.243;54.700;78.144;
3.555;-984.614;39.072;70.329;
3.564;-992.428;39.072;70.329;
3.573;-992.428;39.072;85.958;
3.582;-984.614;39.072;70.329;
3.591;-976.800;23.443;78.144;
3.601;-1000.243;31.257;70.329;
3.61;-992.428;23.443;62.515;
3.619;-992.428;23.443;62.515;
3.628;-992.428;23.443;70.329;
3.637;-1008.057;31.257;78.144;
3.647;-976.800;23.443;54.700;
3.656;-984.614;23.443;62.515;
3.665;-992.428;31.257;54.700;
3.674;-992.428;46.886;62.515;
3.683;-1000.243;46.886;78.144;
3.693;-1008.057;46.886;62.515;
3.702;-1015.872;54.700;70.329;
3.711;-992.428;46.886;78.144;
3.72;-992.428;31.257;70.329;
3.729;-984.614;39.072;54.700;
3.738;-984.614;39.072;54.700;
3.748;-984.614;15.628;62.515;
3.757;-984.614;23.443;78.144;
3.766;-984.614;31.257;70.329;
3.775;-992.428;23.443;78.144;
3.784;-1008.057;39.072;70.329;
3.794;-1000.243;39.072;70.329;
3.803;-1000.243;31.257;62.515;
3.812;-992.428;23.443;62.515;
3.821;-984.614;31.257;70.329;
3.831;-1000.243;39.072;70.329;
3.84;-984.614;39.072;70.329;
3.849;-984.614;39.072;78.144;
3.858;-992.428;39.072;78.144;
3.867;-992.428;46.886;93.772;
3.876;-992.428;31.257;70.329;
3.885;-992.428;31.257;54.700;
3.894;-992.428;31.257;54.700;
3.904;-1000.243;31.257;62.515;
3.913;-992.428;39.072;62.515;
3.922;-992.428;39.072;78.144;
3.931;-992.428;39.072;70.329;
3.94;-992.428;23.443;62.515;
3.949;-992.428;39.072;78.144;
3.958;-992.428;39.072;78.144;
3.968;-1008.057;31.257;85.958;
3.977;-992.428;39.072;78.144;
3.986;-1000.243;39.072;54.700;
3.995;-992.428;46.886;46.886;
4.005;-1000.243;54.700;54.700;
4.014;-984.614;31.257;54.700;
4.023;-992.428;39.072;70.329;
4.032;-984.614;46.886;78.144;
4.041;-992.428;39.072;70.329;
4.05;-1000.243;31.257;54.700;
4.06;-1000.243;46.886;46.886;
4.069;-1000.243;31.257;62.515;
4.079;-1000.243;46.886;70.329;
4.088;-984.614;46.886;70.329;
4.097;-992.428;31.257;62.515;
4.106;-1000.243;39.072;62.515;
4.116;-1000.243;54.700;78.144;
4.125;-1000.243;54.700;62.515;
4.134;-984.614;54.700;54.700;
4.143;-992.428;46.886;62.515;
4.152;-992.428;23.443;54.700;
4.162;-984.614;54.700;62.515;
4.171;-992.428;39.072;54.700;
4.18;-1000.243;46.886;39.072;
4.189;-992.428;39.072;46.886;
4.198;-992.428;46.886;62.515;
4.207;-992.428;46.886;62.515;
4.217;-1000.243;39.072;54.700;
4.226;-1000.243;31.257;54.700;
4.235;-984.614;31.257;62.515;
4.244;-984.614;46.886;78.144;
4.253;-992.428;39.072;62.515;
4.263;-992.428;39.072;70.329;
4.272;-1000.243;39.072;46.886;
4.281;-1000.243;46.886;62.515;
4.29;-992.428;54.700;23.443;
4.3;-992.428;46.886;70.329;
4.309;-984.614;39.072;46.886;
4.318;-984.614;39.072;62.515;
4.327;-992.428;39.072;62.515;
4.336;-992.428;54.700;46.886;
4.345;-1000.243;62.515;62.515;
4.355;-1008.057;62.515;39.072;
4.364;-1000.243;54.700;54.700;
4.373;-992.428;54.700;78.144;
4.383;-992.428;62.515;70.329;
4.391;-992.428;62.515;70.329;
4.401;-1000.243;54.700;39.072;
4.41;-992.428;54.700;39.072;
4.419;-992.428;62.515;46.886;
4.428;-1000.243;54.700;39.072;
4.438;-1000.243;39.072;70.329;
4.447;-992.428;39.072;70.329;
4.456;-992.428;70.329;54.700;
4.465;-992.428;62.515;62.515;
4.474;-984.614;46.886;62.515;
4.484;-1000.243;46.886;70.329;
4.493;-1000.243;46.886;62.515;
4.502;-1008.057;54.700;62.515;
4.512;-992.428;54.700;62.515;
4.521;-1000.243;23.443;31.257;
4.53;-992.428;39.072;46.886;
4.539;-992.428;46.886;54.700;
4.548;-992.428;46.886;46.886;
4.557;-992.428;39.072;39.072;
4.566;-992.428;39.072;39.072;
4.575;-984.614;54.700;39.072;
4.585;-1000.243;39.072;54.700;
4.594;-992.428;54.700;62.515;
4.603;-992.428;39.072;46.886;
4.612;-992.428;54.700;46.886;
4.621;-984.614;62.515;62.515;
4.63;-992.428;46.886;46.886;
4.639;-984.614;46.886;54.700;
4.649;-1000.243;23.443;46.886;
4.658;-984.614;39.072;54.700;
4.667;-984.614;31.257;62.515;
4.676;-992.428;31.257;62.515;
4.686;-1000.243;54.700;78.144;
4.695;-992.428;54.700;70.329;
4.704;-1000.243;62.515;54.700;
4.713;-1008.057;70.329;62.515;
4.723;-984.614;70.329;54.700;
4.732;-992.428;54.700;54.700;
4.741;-992.428;54.700;62.515;
4.75;-984.614;62.515;70.329;
4.759;-984.614;54.700;62.515;
4.768;-984.614;46.886;70.329;
4.777;-984.614;62.515;70.329;
4.786;-984.614;62.515;70.329;
4.795;-976.800;62.515;85.958;
4.804;-984.614;39.072;54.700;
4.814;-992.428;46.886;70.329;
4.823;-984.614;54.700;39.072;
4.832;-992.428;54.700;46.886;
4.841;-1000.243;54.700;46.886;
4.851;-1000.243;54.700;85.958;
4.86;-992.428;62.515;70.329;
4.869;-1000.243;54.700;62.515;
4.878;-984.614;54.700;54.700;
4.887;-992.428;62.515;62.515;
4.896;-992.428;62.515;70.329;
4.905;-992.428;70.329;70.329;
4.915;-992.428;70.329;78.144;
4.924;-992.428;54.700;46.886;
4.933;-984.614;70.329;54.700;
4.942;-984.614;62.515;46.886;
4.951;-992.428;70.329;54.700;
4.96;-984.614;54.700;54.700;
4.969;-992.428;54.700;46.886;
4.978;-984.614;46.886;54.700;
4.987;-992.428;54.700;54.700;
4.996;-992.428;62.515;54.700;
5.006;-992.428;62.515;54.700;
5.015;-992.428;62.515;70.329;
5.024;-992.428;62.515;62.515;
5.033;-992.428;70.329;54.700;
5.042;-1000.243;54.700;54.700;
5.051;-984.614;39.072;54.700;
5.06;-992.428;62.515;46.886;
5.07;-984.614;39.072;46.886;
5.079;-992.428;39.072;23.443;
5.088;-992.428;31.257;39.072;
5.097;-1000.243;46.886;46.886;
5.107;-1000.243;54.700;54.700;
5.116;-1000.243;54.700;54.700;
5.125;-984.614;46.886;46.886;
5.134;-984.614;62.515;46.886;
5.143;-984.614;62.515;54.700;
5.153;-1008.057;70.329;54.700;
5.162;-1000.243;70.329;62.515;
5.171;-992.428;54.700;46.886;
5.181;-1000.243;62.515;31.257;
5.19;-1008.057;54.700;46.886;
5.199;-984.614;46.886;39.072;
5.208;-1000.243;39.072;39.072;
5.218;-984.614;54.700;46.886;
5.227;-984.614;54.700;39.072;
5.236;-984.614;54.700;46.886;
5.245;-984.614;54.700;46.886;
5.254;-984.614;54.700;54.700;
5.263;-1000.243;54.700;39.072;
5.273;-1008.057;70.329;46.886;
5.282;-1000.243;54.700;62.515;
5.291;-992.428;70.329;46.886;
5.301;-1000.243;54.700;39.072;
5.31;-992.428;62.515;39.072;
5.319;-984.614;54.700;62.515;
5.328;-992.428;54.700;54.700;
5.337;-1000.243;54.700;46.886;
5.346;-984.614;54.700;39.072;
5.356;-1000.243;46.886;23.443;
5.365;-1000.243;46.886;23.443;
5.374;-984.614;31.257;31.257;
5.383;-992.428;31.257;31.257;
5.393;-992.428;46.886;54.700;
5.402;-992.428;62.515;54.700;
5.411;-992.428;46.886;62.515;
5.42;-992.428;46.886;46.886;
5.429;-984.614;46.886;39.072;
5.438;-1000.243;54.700;39.072;
5.448;-1000.243;54.700;31.257;
5.457;-1008.057;46.886;39.072;
5.467;-1008.057;31.257;46.886;
5.476;-984.614;39.072;39.072;
5.485;-984.614;39.072;39.072;
5.494;-992.428;39.072;54.700;
5.503;-984.614;39.072;39.072;
5.512;-992.428;62.515;39.072;
5.521;-992.428;39.072;31.257;
5.531;-1000.243;31.257;46.886;
5.54;-1000.243;46.886;54.700;
5.549;-1000.243;46.886;46.886;
5.559;-1008.057;54.700;39.072;
5.568;-992.428;31.257;39.072;
5.577;-992.428;39.072;46.886;
5.586;-984.614;39.072;31.257;
5.595;-992.428;31.257;31.257;
5.604;-992.428;31.257;31.257;
5.613;-992.428;46.886;31.257;
5.623;-1000.243;46.886;46.886;
5.632;-992.428;54.700;54.700;
5.641;-992.428;46.886;31.257;
5.65;-992.428;46.886;46.886;
5.659;-992.428;46.886;46.886;
5.668;-984.614;62.515;39.072;
5.677;-992.428;62.515;46.886;
5.687;-1000.243;62.515;54.700;
5.696;-992.428;54.700;31.257;
5.705;-1000.243;62.515;39.072;
5.715;-1000.243;62.515;39.072;
5.724;-984.614;46.886;39.072;
5.733;-984.614;39.072;46.886;
5.742;-1000.243;54.700;54.700;
5.751;-992.428;62.515;54.700;
5.761;-1000.243;70.329;31.257;
5.77;-1000.243;62.515;31.257;
5.779;-984.614;31.257;31.257;
5.788;-992.428;31.257;39.072;
5.797;-992.428;31.257;39.072;
5.807;-992.428;31.257;39.072;
5.816;-992.428;31.257;62.515;
5.825;-992.428;46.886;62.515;
5.834;-992.428;46.886;62.515;
5.843;-984.614;54.700;39.072;
5.852;-1000.243;54.700;54.700;
5.862;-1015.872;54.700;46.886;
5.871;-1008.057;54.700;39.072;
5.88;-1008.057;39.072;23.443;
5.89;-1008.057;31.257;39.072;
5.899;-1000.243;39.072;39.072;
5.908;-984.614;23.443;39.072;
5.918;-976.800;31.257;62.515;
5.927;-984.614;31.257;62.515;
5.936;-1008.057;46.886;54.700;
5.945;-992.428;46.886;46.886;
5.954;-992.428;54.700;46.886;
5.964;-1000.243;54.700;46.886;
5.973;-1008.057;54.700;31.257;
5.981;-1000.243;62.515;31.257;
5.992;-1000.243;62.515;39.072;
6.001;-992.428;46.886;39.072;
6.009;-984.614;46.886;39.072;
6.019;-984.614;39.072;54.700;
6.028;-992.428;39.072;54.700;
6.037;-992.428;39.072;39.072;
6.047;-1008.057;62.515;39.072;
6.056;-992.428;62.515;54.700;
6.064;-992.428;54.700;31.257;
6.074;-992.428;54.700;31.257;
6.083;-992.428;54.700;31.257;
6.092;-992.428;46.886;46.886;
6.101;-984.614;54.700;39.072;
6.11;-992.428;54.700;46.886;
6.12;-1000.243;54.700;39.072;
6.128;-992.428;62.515;39.072;
6.138;-992.428;54.700;39.072;
6.147;-992.428;54.700;54.700;
6.156;-992.428;39.072;39.072;
6.164;-992.428;39.072;46.886;
6.174;-992.428;39.072;39.072;
6.184;-992.428;39.072;31.257;
6.192;-992.428;39.072;31.257;
6.202;-1000.243;46.886;46.886;
6.211;-992.428;39.072;39.072;
6.219;-992.428;54.700;46.886;
6.23;-1000.243;54.700;46.886;
6.238;-1000.243;46.886;46.886;
6.248;-984.614;46.886;31.257;
6.256;-992.428;46.886;39.072;
6.267;-1008.057;46.886;39.072;
6.275;-1000.243;46.886;54.700;
6.284;-1000.243;39.072;39.072;
6.293;-976.800;39.072;54.700;
6.303;-992.428;39.072;54.700;
6.312;-992.428;39.072;54.700;
6.322;-984.614;31.257;54.700;
6.331;-984.614;23.443;39.072;
6.339;-992.428;31.257;54.700;
6.349;-1000.243;39.072;54.700;
6.358;-1008.057;31.257;46.886;
6.367;-984.614;31.257;46.886;
6.377;-992.428;23.443;70.329;
6.385;-992.428;23.443;70.329;
6.394;-1000.243;15.628;54.700;
6.404;-976.800;39.072;70.329;
6.414;-984.614;46.886;62.515;
6.423;-984.614;46.886;62.515;
6.432;-992.428;54.700;62.515;
6.44;-1000.243;54.700;54.700;
6.449;-984.614;54.700;39.072;
6.459;-1000.243;62.515;54.700;
6.468;-992.428;70.329;62.515;
6.477;-984.614;62.515;54.700;
6.486;-992.428;85.958;31.257;
6.495;-976.800;78.144;46.886;
6.504;-992.428;85.958;46.886;
6.514;-1000.243;78.144;31.257;
6.523;-992.428;93.772;39.072;
6.533;-992.428;78.144;46.886;
6.541;-992.428;78.144;46.886;
6.55;-984.614;54.700;39.072;
6.559;-992.428;54.700;46.886;
6.568;-992.428;46.886;46.886;
6.577;-992.428;46.886;46.886;
6.586;-976.800;39.072;39.072;
6.596;-984.614;54.700;46.886;
6.605;-1000.243;31.257;54.700;
6.614;-1008.057;31.257;54.700;
6.624;-1000.243;39.072;46.886;
6.634;-1000.243;46.886;54.700;
6.643;-1000.243;39.072;46.886;
6.652;-1000.243;39.072;62.515;
6.661;-1000.243;39.072;62.515;
6.671;-1000.243;39.072;54.700;
6.68;-984.614;31.257;39.072;
6.689;-992.428;15.628;39.072;
6.698;-992.428;23.443;39.072;
6.707;-984.614;46.886;39.072;
6.717;-984.614;31.257;62.515;
6.726;-1000.243;31.257;46.886;
6.735;-992.428;54.700;39.072;
6.744;-1000.243;46.886;46.886;
6.754;-1008.057;46.886;46.886;
6.763;-1000.243;54.700;39.072;
6.772;-992.428;54.700;39.072;
6.781;-992.428;54.700;46.886;
6.79;-984.614;39.072;46.886;
6.8;-976.800;46.886;46.886;
6.808;-984.614;31.257;46.886;
6.818;-984.614;54.700;54.700;
6.827;-1000.243;39.072;39.072;
6.837;-992.428;39.072;31.257;
6.845;-1000.243;54.700;39.072;
6.855;-992.428;46.886;46.886;
6.864;-1000.243;62.515;62.515;
6.873;-1000.243;54.700;46.886;
6.882;-992.428;54.700;39.072;
6.892;-1000.243;54.700;46.886;
6.901;-1000.243;39.072;54.700;
6.91;-992.428;39.072;54.700;
6.92;-1000.243;39.072;39.072;
6.929;-992.428;46.886;46.886;
6.938;-992.428;46.886;54.700;
6.947;-976.800;46.886;39.072;
6.956;-1008.057;46.886;46.886;
6.966;-984.614;54.700;39.072;
6.975;-984.614;54.700;46.886;
6.984;-992.428;46.886;31.257;
6.993;-1000.243;46.886;62.515;
